setup_id,direction,signal_time,baseline_entry_time,baseline_entry_price,baseline_exit_time,baseline_exit_price,baseline_exit_reason,baseline_pnl,bars_to_exit_baseline_1h,baseline_stop_price,baseline_target_price,hybrid_entry_time,hybrid_entry_price,hybrid_after_exit_time,hybrid_after_exit_price,hybrid_after_exit_reason,hybrid_after_entry_fill_pnl,minutes_to_exit_hybrid,hybrid_stop_price,hybrid_target_price,hybrid_time_stop_at,session_date,quantity,fees,initial_stop_price,hybrid_next_entry_time,hybrid_next_entry_price,hybrid_next_exit_time,hybrid_next_exit_price,hybrid_next_exit_reason,hybrid_next_execution_bar_pnl,matched_status,delta_pnl_after_entry_fill,delta_pnl_next_execution_bar,entry_price_delta_ticks,exit_price_delta_ticks,pnl_delta_bucket,divergence_type,divergence_subtype,is_baseline_winner,is_hybrid_winner,winner_flipped,exit_reason_changed,primary_pnl_driver,entry_time,entry_price,stop_price,target_price,evaluation_end_time,mfe_ticks_1m,mae_ticks_1m,mfe_usd_1m,mae_usd_1m,first_touch,first_touch_time,first_touch_minutes_after_entry,baseline_exit_level_touched_before_hybrid_exit,hybrid_stop_touched_before_baseline_target,hybrid_target_touched_before_baseline_stop,min_low_before_target,max_high_before_stop,adverse_excursion_before_favorable_excursion,favorable_excursion_before_adverse_excursion,time_to_mfe_minutes,time_to_mae_minutes,stop_touch_time,target_touch_time,ambiguous_policy_applied
long|2019-07-23 09:30:00-0400,long,2019-07-23 09:30:00-04:00,2019-07-23 10:30:00-04:00,7923.75,2019-07-23 11:30:00-04:00,7913.25,stop,-23.5,1.0,7913.5,7953.8875,2019-07-23 10:31:00-04:00,7925.5,2019-07-23 12:03:00-04:00,7913.25,stop_1m,-27.0,92.0,7913.5,7955.6375,2019-07-23 12:31:00-04:00,2019-07-23,1.0,2.5,7913.5,2019-07-23 10:31:00-04:00,7925.5,2019-07-23 12:03:00-04:00,7913.25,stop_1m,-27.0,matched,-3.5,-3.5,-7.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-07-25 09:30:00-0400,long,2019-07-25 09:30:00-04:00,2019-07-25 10:30:00-04:00,7956.75,2019-07-25 12:30:00-04:00,7944.0,stop,-28.0,2.0,7944.25,7981.425,2019-07-25 10:31:00-04:00,7961.75,2019-07-25 12:31:00-04:00,7960.25,time_stop_1m,-5.5,120.0,7944.25,7986.425,2019-07-25 12:31:00-04:00,2019-07-25,1.0,2.5,7944.25,2019-07-25 10:31:00-04:00,7961.75,2019-07-25 12:31:00-04:00,7960.25,time_stop_1m,-5.5,matched,22.5,22.5,-20.0,65.0,20:40,time_stop_changed,time_stop_conversion_effect,False,False,False,True,time_stop_effect,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-08-01 13:30:00-0400,long,2019-08-01 13:30:00-04:00,2019-08-01 14:30:00-04:00,7818.5,2019-08-01 15:30:00-04:00,7813.75,eod_flat,-12.0,1.0,7795.5,7868.25,2019-08-01 14:31:00-04:00,7807.5,2019-08-01 14:33:00-04:00,7795.25,stop_1m,-27.0,2.0,7795.5,7857.25,2019-08-01 16:31:00-04:00,2019-08-01,1.0,2.5,7795.5,2019-08-01 14:31:00-04:00,7807.5,2019-08-01 14:33:00-04:00,7795.25,stop_1m,-27.0,matched,-15.0,-15.0,44.0,-74.0,-20:-10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-08-02 09:30:00-0400,long,2019-08-02 09:30:00-04:00,2019-08-02 10:30:00-04:00,7701.75,2019-08-02 11:30:00-04:00,7688.25,stop,-29.5,1.0,7688.5,7758.575,2019-08-02 10:31:00-04:00,7691.25,2019-08-02 10:31:00-04:00,7688.25,stop_1m,-8.5,0.0,7688.5,7748.075,2019-08-02 12:31:00-04:00,2019-08-02,1.0,2.5,7688.5,2019-08-02 10:31:00-04:00,7691.25,2019-08-02 10:32:00-04:00,7688.25,stop_1m,-8.5,matched,21.0,21.0,42.0,0.0,20:40,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
short|2019-08-13 09:30:00-0400,short,2019-08-13 09:30:00-04:00,2019-08-13 10:30:00-04:00,7777.0,2019-08-13 11:30:00-04:00,7725.8375,target,99.82500000000071,1.0,7789.25,7725.5875,2019-08-13 10:31:00-04:00,7773.75,2019-08-13 11:05:00-04:00,7722.5875,target_1m,99.82500000000071,34.0,7789.25,7722.3375,2019-08-13 12:31:00-04:00,2019-08-13,1.0,2.5,7789.25,2019-08-13 10:31:00-04:00,7773.75,2019-08-13 11:05:00-04:00,7722.5875,target_1m,99.82500000000071,matched,0.0,0.0,-13.0,13.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-08-23 10:30:00-0400,long,2019-08-23 10:30:00-04:00,2019-08-23 11:30:00-04:00,7574.0,2019-08-23 12:30:00-04:00,7552.75,stop,-45.0,1.0,7553.0,7616.4875,2019-08-23 11:31:00-04:00,7572.0,2019-08-23 11:35:00-04:00,7552.75,stop_1m,-41.0,4.0,7553.0,7614.4875,2019-08-23 13:31:00-04:00,2019-08-23,1.0,2.5,7553.0,2019-08-23 11:31:00-04:00,7572.0,2019-08-23 11:35:00-04:00,7552.75,stop_1m,-41.0,matched,4.0,4.0,8.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
short|2019-09-05 09:30:00-0400,short,2019-09-05 09:30:00-04:00,2019-09-05 10:30:00-04:00,7871.75,2019-09-05 12:30:00-04:00,7854.5,time_stop,32.0,2.0,7886.5,7831.4,2019-09-05 10:31:00-04:00,7871.0,2019-09-05 12:31:00-04:00,7850.25,time_stop_1m,39.0,120.0,7886.5,7830.65,2019-09-05 12:31:00-04:00,2019-09-05,1.0,2.5,7886.5,2019-09-05 10:31:00-04:00,7871.0,2019-09-05 12:31:00-04:00,7850.25,time_stop_1m,39.0,matched,7.0,7.0,-3.0,17.0,5:10,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-09-24 11:30:00-0400,long,2019-09-24 11:30:00-04:00,2019-09-24 12:30:00-04:00,7748.5,2019-09-24 13:30:00-04:00,7733.25,stop,-33.0,1.0,7733.5,7787.55,2019-09-24 12:31:00-04:00,7744.5,2019-09-24 12:38:00-04:00,7733.25,stop_1m,-25.0,7.0,7733.5,7783.55,2019-09-24 14:31:00-04:00,2019-09-24,1.0,2.5,7733.5,2019-09-24 12:31:00-04:00,7744.5,2019-09-24 12:38:00-04:00,7733.25,stop_1m,-25.0,matched,8.0,8.0,16.0,0.0,5:10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-09-24 12:30:00-0400,long,2019-09-24 12:30:00-04:00,,,,,,,,,,2019-09-24 13:31:00-04:00,7725.25,2019-09-24 14:09:00-04:00,7705.0,stop_1m,-43.0,38.0,7705.25,7763.3125,2019-09-24 15:31:00-04:00,2019-09-24,1.0,2.5,7705.25,2019-09-24 13:31:00-04:00,7725.25,2019-09-24 14:09:00-04:00,7705.0,stop_1m,-43.0,hybrid_only,-43.0,-43.0,,,<=-40,hybrid_trade_missing_in_baseline,missing_data_or_alignment,False,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
short|2019-09-24 13:30:00-0400,short,2019-09-24 13:30:00-04:00,2019-09-24 14:30:00-04:00,7760.25,2019-09-24 15:30:00-04:00,7722.375,target,73.25,1.0,7772.0,7722.125,2019-09-24 14:31:00-04:00,7760.5,2019-09-24 15:22:00-04:00,7722.625,target_1m,73.25,51.0,7772.0,7722.375,2019-09-24 16:31:00-04:00,2019-09-24,1.0,2.5,7772.0,2019-09-24 14:31:00-04:00,7760.5,2019-09-24 15:22:00-04:00,7722.625,target_1m,73.25,matched,0.0,0.0,1.0,-1.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-09-26 09:30:00-0400,long,2019-09-26 09:30:00-04:00,2019-09-26 10:30:00-04:00,7780.0,2019-09-26 11:30:00-04:00,7757.75,stop,-47.0,1.0,7758.0,7821.675,2019-09-26 10:31:00-04:00,7781.75,2019-09-26 11:01:00-04:00,7757.75,stop_1m,-50.5,30.0,7758.0,7823.425,2019-09-26 12:31:00-04:00,2019-09-26,1.0,2.5,7758.0,2019-09-26 10:31:00-04:00,7781.75,2019-09-26 11:01:00-04:00,7757.75,stop_1m,-50.5,matched,-3.5,-3.5,-7.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-09-27 09:30:00-0400,long,2019-09-27 09:30:00-04:00,2019-09-27 10:30:00-04:00,7764.25,2019-09-27 11:30:00-04:00,7742.75,stop,-45.5,1.0,7743.0,7812.1,2019-09-27 10:31:00-04:00,7763.5,2019-09-27 11:37:00-04:00,7742.75,stop_1m,-44.0,66.0,7743.0,7811.35,2019-09-27 12:31:00-04:00,2019-09-27,1.0,2.5,7743.0,2019-09-27 10:31:00-04:00,7763.5,2019-09-27 11:37:00-04:00,7742.75,stop_1m,-44.0,matched,1.5,1.5,3.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-09-27 11:30:00-0400,long,2019-09-27 11:30:00-04:00,2019-09-27 12:30:00-04:00,7739.25,2019-09-27 13:30:00-04:00,7708.0,stop,-65.0,1.0,7708.25,7785.975,2019-09-27 12:31:00-04:00,7731.5,2019-09-27 12:56:00-04:00,7708.0,stop_1m,-49.5,25.0,7708.25,7778.225,2019-09-27 14:31:00-04:00,2019-09-27,1.0,2.5,7708.25,2019-09-27 12:31:00-04:00,7731.5,2019-09-27 12:56:00-04:00,7708.0,stop_1m,-49.5,matched,15.5,15.5,31.0,0.0,10:20,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-10-02 09:30:00-0400,long,2019-10-02 09:30:00-04:00,2019-10-02 10:30:00-04:00,7599.5,2019-10-02 11:30:00-04:00,7581.0,stop,-39.5,1.0,7581.25,7641.35,2019-10-02 10:31:00-04:00,7588.75,2019-10-02 10:32:00-04:00,7581.0,stop_1m,-18.0,1.0,7581.25,7630.6,2019-10-02 12:31:00-04:00,2019-10-02,1.0,2.5,7581.25,2019-10-02 10:31:00-04:00,7588.75,2019-10-02 10:32:00-04:00,7581.0,stop_1m,-18.0,matched,21.5,21.5,43.0,0.0,20:40,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
short|2019-10-25 09:30:00-0400,short,2019-10-25 09:30:00-04:00,2019-10-25 10:30:00-04:00,7991.75,2019-10-25 11:30:00-04:00,7996.75,stop,-12.5,1.0,7996.5,7962.275,2019-10-25 10:31:00-04:00,7995.0,2019-10-25 10:31:00-04:00,7996.75,stop_1m,-6.0,0.0,7996.5,7965.525,2019-10-25 12:31:00-04:00,2019-10-25,1.0,2.5,7996.5,2019-10-25 10:31:00-04:00,7995.0,2019-10-25 10:48:00-04:00,7996.75,stop_1m,-6.0,matched,6.5,6.5,13.0,-0.0,5:10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-10-31 09:30:00-0400,long,2019-10-31 09:30:00-04:00,2019-10-31 10:30:00-04:00,8065.75,2019-10-31 11:30:00-04:00,8091.35,target,48.70000000000073,1.0,8057.25,8091.6,,,,,,,,,,,,,,,,,,,,,baseline_only,-48.70000000000073,-48.70000000000073,,,<=-40,baseline_trade_missing_in_hybrid,missing_data_or_alignment,True,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-11-18 09:30:00-0500,long,2019-11-18 09:30:00-05:00,2019-11-18 10:30:00-05:00,8289.75,2019-11-18 11:30:00-05:00,8312.2375,target,42.47499999999855,1.0,8279.25,8312.4875,2019-11-18 10:31:00-05:00,8291.25,2019-11-18 11:10:00-05:00,8313.7375,target_1m,42.47499999999855,39.0,8279.25,8313.9875,2019-11-18 12:31:00-05:00,2019-11-18,1.0,2.5,8279.25,2019-11-18 10:31:00-05:00,8291.25,2019-11-18 11:10:00-05:00,8313.7375,target_1m,42.47499999999855,matched,0.0,0.0,-6.0,6.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-11-19 09:30:00-0500,long,2019-11-19 09:30:00-05:00,2019-11-19 10:30:00-05:00,8344.75,2019-11-19 12:30:00-05:00,8345.75,time_stop,-0.5,2.0,8330.5,8366.1625,2019-11-19 10:31:00-05:00,8339.0,2019-11-19 10:47:00-05:00,8330.25,stop_1m,-20.0,16.0,8330.5,8360.4125,2019-11-19 12:31:00-05:00,2019-11-19,1.0,2.5,8330.5,2019-11-19 10:31:00-05:00,8339.0,2019-11-19 10:47:00-05:00,8330.25,stop_1m,-20.0,matched,-19.5,-19.5,23.0,-62.0,-20:-10,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-11-20 12:30:00-0500,long,2019-11-20 12:30:00-05:00,2019-11-20 13:30:00-05:00,8246.5,2019-11-20 14:30:00-05:00,8271.1875,target,46.875,1.0,8230.75,8271.4375,2019-11-20 13:31:00-05:00,8243.5,2019-11-20 13:53:00-05:00,8268.1875,target_1m,46.875,22.0,8230.75,8268.4375,2019-11-20 15:31:00-05:00,2019-11-20,1.0,2.5,8230.75,2019-11-20 13:31:00-05:00,8243.5,2019-11-20 13:53:00-05:00,8268.1875,target_1m,46.875,matched,0.0,0.0,12.0,-12.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-11-21 09:30:00-0500,long,2019-11-21 09:30:00-05:00,2019-11-21 10:30:00-05:00,8259.25,2019-11-21 11:30:00-05:00,8253.75,stop,-13.5,1.0,8254.0,8284.9375,2019-11-21 10:31:00-05:00,8261.5,2019-11-21 10:31:00-05:00,8253.75,stop_1m,-18.0,0.0,8254.0,8287.1875,2019-11-21 12:31:00-05:00,2019-11-21,1.0,2.5,8254.0,2019-11-21 10:31:00-05:00,8261.5,2019-11-21 10:32:00-05:00,8253.75,stop_1m,-18.0,matched,-4.5,-4.5,-9.0,0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-12-02 09:30:00-0500,long,2019-12-02 09:30:00-05:00,2019-12-02 10:30:00-05:00,8310.75,2019-12-02 11:30:00-05:00,8299.0,stop,-26.0,1.0,8299.25,8328.4,2019-12-02 10:31:00-05:00,8302.0,2019-12-02 10:31:00-05:00,8299.0,stop_1m,-8.5,0.0,8299.25,8319.65,2019-12-02 12:31:00-05:00,2019-12-02,1.0,2.5,8299.25,2019-12-02 10:31:00-05:00,8302.0,2019-12-02 10:32:00-05:00,8299.0,stop_1m,-8.5,matched,17.5,17.5,35.0,0.0,10:20,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
short|2019-12-12 09:30:00-0500,short,2019-12-12 09:30:00-05:00,2019-12-12 10:30:00-05:00,8493.75,2019-12-12 11:30:00-05:00,8468.7125,target,47.57500000000073,1.0,8497.0,8468.4625,2019-12-12 10:31:00-05:00,8491.0,2019-12-12 10:48:00-05:00,8465.9625,target_1m,47.57500000000073,17.0,8497.0,8465.7125,2019-12-12 12:31:00-05:00,2019-12-12,1.0,2.5,8497.0,2019-12-12 10:31:00-05:00,8491.0,2019-12-12 10:48:00-05:00,8465.9625,target_1m,47.57500000000073,matched,0.0,0.0,-11.0,11.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-12-27 09:30:00-0500,long,2019-12-27 09:30:00-05:00,2019-12-27 10:30:00-05:00,8806.0,2019-12-27 12:30:00-05:00,8788.5,time_stop,-37.5,2.0,8780.0,8825.9625,2019-12-27 10:31:00-05:00,8806.5,2019-12-27 12:31:00-05:00,8799.5,time_stop_1m,-16.5,120.0,8780.0,8826.4625,2019-12-27 12:31:00-05:00,2019-12-27,1.0,2.5,8780.0,2019-12-27 10:31:00-05:00,8806.5,2019-12-27 12:31:00-05:00,8799.5,time_stop_1m,-16.5,matched,21.0,21.0,-2.0,44.0,20:40,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
long|2019-12-30 09:30:00-0500,long,2019-12-30 09:30:00-05:00,2019-12-30 10:30:00-05:00,8713.25,2019-12-30 11:30:00-05:00,8735.9875,target,42.97499999999855,1.0,8691.0,8736.2375,2019-12-30 10:31:00-05:00,8710.5,2019-12-30 11:22:00-05:00,8733.2375,target_1m,42.97499999999855,51.0,8691.0,8733.4875,2019-12-30 12:31:00-05:00,2019-12-30,1.0,2.5,8691.0,2019-12-30 10:31:00-05:00,8710.5,2019-12-30 11:22:00-05:00,8733.2375,target_1m,42.97499999999855,matched,0.0,0.0,11.0,-11.0,-5:5,exit_reason_changed,same_entry_different_exit,True,True,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
short|2019-12-30 10:30:00-0500,short,2019-12-30 10:30:00-05:00,,,,,,,,,,2019-12-30 11:31:00-05:00,8732.25,2019-12-30 11:44:00-05:00,8736.75,stop_1m,-11.5,13.0,8736.5,8708.275,2019-12-30 13:31:00-05:00,2019-12-30,1.0,2.5,8736.5,2019-12-30 11:31:00-05:00,8732.25,2019-12-30 11:44:00-05:00,8736.75,stop_1m,-11.5,hybrid_only,-11.5,-11.5,,,-20:-10,hybrid_trade_missing_in_baseline,missing_data_or_alignment,False,False,False,True,removed_or_missing_trades_effect,,,,,,,,,,,,,,,,,,,,,,,,
short|2020-01-03 09:30:00-0500,short,2020-01-03 09:30:00-05:00,2020-01-03 10:30:00-05:00,8828.75,2020-01-03 11:30:00-05:00,8841.0,stop,-27.0,1.0,8840.75,8799.875,2020-01-03 10:31:00-05:00,8831.0,2020-01-03 12:01:00-05:00,8841.0,stop_1m,-22.5,90.0,8840.75,8802.125,2020-01-03 12:31:00-05:00,2020-01-03,1.0,2.5,8840.75,2020-01-03 10:31:00-05:00,8831.0,2020-01-03 12:01:00-05:00,8841.0,stop_1m,-22.5,matched,4.5,4.5,9.0,-0.0,-5:5,exit_reason_changed,same_entry_different_exit,False,False,False,True,residual_unexplained,,,,,,,,,,,,,,,,,,,,,,,,
